# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1413394948.45579 -0.501932 2.526710 0.328071 0.037775 -0.797737 0.002362 0.601816 0.0003983471 0.0000172598 -0.0001142540 0.0000008603 -0.0000049545 0.0000328908 0.0055202342 0.0006498624 -0.0000198279 0.0031197070 -0.0000028932 0.0027343319
1413394948.55579 -0.594018 2.527250 0.358889 0.042754 -0.759337 0.006676 0.649257 0.0004204528 0.0000192855 -0.0000667830 0.0000010004 -0.0000030666 0.0000107252 0.0055230410 0.0007497206 -0.0000204067 0.0031710533 -0.0000032451 0.0027355669
1413394948.65579 -0.669288 2.523762 0.386356 0.042198 -0.734316 0.011520 0.677396 0.0004284591 0.0000172686 -0.0000352302 0.0000008161 -0.0000014228 0.0000030166 0.0055191631 0.0008271294 -0.0000206443 0.0032175043 -0.0000033588 0.0027382479
1413394948.75579 -0.715175 2.516922 0.414817 0.041256 -0.720030 0.011057 0.692627 0.0004307282 0.0000177374 -0.0000173486 0.0000008551 -0.0000007171 0.0000008223 0.0055069961 0.0008722744 -0.0000208541 0.0032488398 -0.0000034608 0.0027416501
1413394948.85579 -0.732458 2.506740 0.443874 0.038963 -0.738494 0.008086 0.673085 0.0004277601 0.0000173588 -0.0000402982 0.0000008338 -0.0000016383 0.0000039252 0.0054894519 0.0008859530 -0.0000211921 0.0032619215 -0.0000034733 0.0027454003
1413394948.95579 -0.727783 2.493106 0.473404 0.035930 -0.773132 0.004148 0.633213 0.0004147518 0.0000164973 -0.0000838309 0.0000007902 -0.0000033377 0.0000170813 0.0054627646 0.0008745940 -0.0000221320 0.0032588986 -0.0000030207 0.0027484942
1413394949.05579 -0.709317 2.474624 0.493942 0.033613 -0.814889 -0.003235 0.578633 0.0003844542 0.0000179348 -0.0001346382 0.0000009751 -0.0000062857 0.0000473042 0.0054305453 0.0008465907 -0.0000232986 0.0032472129 -0.0000030935 0.0027514472
1413394949.15579 -0.681947 2.452648 0.504891 0.031089 -0.849920 -0.007989 0.525933 0.0003453572 0.0000178298 -0.0001725854 0.0000010638 -0.0000089171 0.0000864212 0.0053868479 0.0008106084 -0.0000249279 0.0032317375 -0.0000031569 0.0027540901
1413394949.25579 -0.665928 2.430665 0.518241 0.028564 -0.870929 -0.011203 0.490451 0.0003153197 0.0000175361 -0.0001914950 0.0000011219 -0.0000106594 0.0001164891 0.0053342982 0.0007809572 -0.0000229413 0.0032176141 -0.0000052044 0.0027485257
1413394949.35579 -0.669388 2.397902 0.513563 0.025470 -0.882515 -0.013722 0.469394 0.0002966185 0.0000171544 -0.0002001596 0.0000011439 -0.0000115867 0.0001352816 0.0052857650 0.0007736690 -0.0000235355 0.0032219269 -0.0000059804 0.0027509592
1413394949.45579 -0.695073 2.356134 0.508510 0.022972 -0.882434 -0.014697 0.469646 0.0002969496 0.0000169056 -0.0002000837 0.0000011157 -0.0000113997 0.0001350317 0.0051988401 0.0007933746 -0.0000211670 0.0032379117 -0.0000073846 0.0027461975
1413394949.55579 -0.753330 2.308762 0.508314 0.023399 -0.856892 -0.016092 0.514713 0.0003363952 0.0000195998 -0.0001790669 0.0000013003 -0.0000104405 0.0000955162 0.0051052481 0.0008279420 -0.0000195571 0.0032757123 -0.0000087398 0.0027476649
1413394949.65580 -0.836469 2.254962 0.531316 0.023168 -0.815537 -0.014628 0.578055 0.0003845150 0.0000205171 -0.0001349631 0.0000012539 -0.0000072059 0.0000475476 0.0049929859 0.0008801614 -0.0000167275 0.0033312927 -0.0000092619 0.0027449180
1413394949.75580 -0.905855 2.195528 0.542514 0.020791 -0.778705 -0.010453 0.626958 0.0004126178 0.0000177638 -0.0000902013 0.0000009293 -0.0000038861 0.0000198886 0.0048849401 0.0009329949 -0.0000168884 0.0034001966 -0.0000099852 0.0027462071
1413394949.85580 -0.962269 2.130702 0.551959 0.015294 -0.760481 -0.000419 0.649179 0.0004223754 0.0000086168 -0.0000671017 0.0000003445 -0.0000013695 0.0000108304 0.0047654140 0.0009586622 -0.0000148037 0.0034493182 -0.0000104961 0.0027452857
1413394949.95580 -1.005617 2.065276 0.554862 0.010024 -0.761308 0.020425 0.647992 0.0004222086 -0.0000078593 -0.0000680409 0.0000003198 0.0000012679 0.0000111405 0.0046467721 0.0009636690 -0.0000143696 0.0034861307 -0.0000109476 0.0027472342
1413394950.05580 -1.033894 2.001272 0.567507 0.011063 -0.762417 0.046381 0.645326 0.0004205806 -0.0000242040 -0.0000693872 0.0000015723 0.0000039957 0.0000116284 0.0045378250 0.0009554563 -0.0000104597 0.0035115188 -0.0000120561 0.0027473481
1413394950.15580 -1.038834 1.941426 0.571890 0.014881 -0.770546 0.078404 0.632369 0.0004137173 -0.0000433031 -0.0000794920 0.0000047191 0.0000083246 0.0000154620 0.0044452606 0.0009372436 -0.0000089188 0.0035254645 -0.0000130244 0.0027491412
1413394950.25580 -1.029727 1.891265 0.572880 0.023059 -0.798237 0.102266 0.593151 0.0003927519 -0.0000561889 -0.0001135575 0.0000082333 0.0000162543 0.0000330365 0.0043726391 0.0009077974 -0.0000077443 0.0035209652 -0.0000138954 0.0027514526
1413394950.35580 -1.016267 1.855770 0.578894 0.047483 -0.829801 0.089814 0.548734 0.0003665413 -0.0000387599 -0.0001520486 0.0000042968 0.0000160867 0.0000632984 0.0043215047 0.0008809036 -0.0000061165 0.0035110795 -0.0000142965 0.0027524909
1413394950.45580 -1.015954 1.829858 0.588549 0.073707 -0.851487 0.064700 0.515122 0.0003412933 -0.0000132862 -0.0001771874 0.0000007192 0.0000069011 0.0000922406 0.0042881548 0.0008630386 -0.0000028429 0.0035074073 -0.0000152070 0.0027546041
1413394950.55580 -1.027702 1.803981 0.602781 0.089293 -0.863268 0.047496 0.494508 0.0003227843 0.0000022415 -0.0001893616 0.0000002232 -0.0000013167 0.0001113620 0.0042558614 0.0008624811 0.0000006649 0.0035239506 -0.0000158781 0.0027567964
1413394950.65580 -1.062542 1.774095 0.621572 0.096844 -0.862609 0.038733 0.495002 0.0003223142 0.0000107519 -0.0001894198 0.0000005723 -0.0000063244 0.0001116000 0.0042146803 0.0008697155 0.0000047775 0.0035578943 -0.0000175624 0.0027598732
1413394950.75580 -1.115961 1.737443 0.647698 0.104410 -0.838190 0.038191 0.533926 0.0003541992 0.0000185210 -0.0001672289 0.0000011876 -0.0000087506 0.0000792139 0.0041625973 0.0008915290 0.0000080752 0.0036140007 -0.0000172279 0.0027629478
1413394950.85581 -1.175456 1.689877 0.684286 0.111654 -0.796832 0.050379 0.591653 0.0003954660 0.0000213749 -0.0001219894 0.0000013758 -0.0000065993 0.0000378641 0.0040767519 0.0009074321 -0.0000001298 0.0036724311 -0.0000156849 0.0027561324
1413394950.95580 -1.231617 1.631885 0.717591 0.122097 -0.750164 0.068013 0.646313 0.0004226140 0.0000237419 -0.0000663869 0.0000015582 -0.0000037320 0.0000106523 0.0039970116 0.0009184933 -0.0000022575 0.0037295877 -0.0000144415 0.0027553836
1413394951.05580 -1.261937 1.572984 0.750172 0.136227 -0.711812 0.087915 0.683401 0.0004317966 0.0000262609 -0.0000217543 0.0000018278 -0.0000013236 0.0000013213 0.0039165888 0.0009104442 -0.0000024397 0.0037724001 -0.0000141884 0.0027570960
1413394951.15580 -1.263634 1.516746 0.781457 0.148968 -0.695059 0.116382 0.693654 0.0004336929 0.0000193240 -0.0000044962 0.0000010989 -0.0000002006 0.0000002783 0.0038494468 0.0008775308 -0.0000009443 0.0037756240 -0.0000148139 0.0027600640
1413394951.25580 -1.233243 1.467365 0.810329 0.163956 -0.709848 0.146467 0.669164 0.0004330248 0.0000048321 -0.0000265842 0.0000002991 -0.0000002974 0.0000018718 0.0037962238 0.0008305273 0.0000005969 0.0037447339 -0.0000154237 0.0027635482
1413394951.35580 -1.176517 1.429633 0.837014 0.181463 -0.753055 0.162759 0.611137 0.0004172250 -0.0000100689 -0.0000850708 0.0000004957 0.0000020534 0.0000176016 0.0037588954 0.0007756551 0.0000019973 0.0036868986 -0.0000158544 0.0027674287
1413394951.45580 -1.108450 1.400770 0.863203 0.200209 -0.804606 0.160705 0.535443 0.0003730375 -0.0000179327 -0.0001508462 0.0000011231 0.0000072554 0.0000612930 0.0037372522 0.0007202905 0.0000036582 0.0036197409 -0.0000164072 0.0027722277
1413394951.55580 -1.045678 1.374470 0.895110 0.212510 -0.843683 0.150954 0.469309 0.0003189758 -0.0000206945 -0.0001912266 0.0000016122 0.0000124152 0.0001149959 0.0037203198 0.0006713552 0.0000054502 0.0035640602 -0.0000170082 0.0027778347
1413394951.65580 -1.002418 1.343705 0.933922 0.214896 -0.866804 0.143670 0.426416 0.0002793967 -0.0000230462 -0.0002072397 0.0000021795 0.0000171093 0.0001541354 0.0037008409 0.0006331718 0.0000074308 0.0035315357 -0.0000176870 0.0027843560
1413394951.75580 -0.992268 1.301833 0.979924 0.214549 -0.878178 0.135486 0.405482 0.0002585238 -0.0000215596 -0.0002125571 0.0000020850 0.0000177435 0.0001752282 0.0036720155 0.0006097270 0.0000096731 0.0035327618 -0.0000184708 0.0027918984
1413394951.85580 -1.027970 1.244630 1.041822 0.216373 -0.859590 0.130490 0.444140 0.0002930358 -0.0000115842 -0.0002038087 0.0000007488 0.0000080639 0.0001421719 0.0036221362 0.0006021933 0.0000131271 0.0035740120 -0.0000190064 0.0027999542
1413394951.95580 -1.088067 1.178035 1.109868 0.213279 -0.825448 0.134005 0.505163 0.0003460256 -0.0000023293 -0.0001758588 0.0000003078 0.0000011853 0.0000897309 0.0035540398 0.0006007365 0.0000202265 0.0036318633 -0.0000205027 0.0028042568
1413394952.05580 -1.153988 1.104498 1.177127 0.204191 -0.783776 0.144777 0.568367 0.0003933025 0.0000020085 -0.0001289219 0.0000003061 -0.0000006554 0.0000425772 0.0034898555 0.0006038779 0.0000242334 0.0037108244 -0.0000202634 0.0028124164
1413394952.15581 -1.230921 1.030055 1.230760 0.196564 -0.750123 0.152610 0.612690 0.0004178654 0.0000049625 -0.0000861800 0.0000003522 -0.0000010148 0.0000180760 0.0034029558 0.0006051714 0.0000187609 0.0037853401 -0.0000199349 0.0028162517
1413394952.25581 -1.284887 0.958444 1.268043 0.191253 -0.744335 0.159397 0.619661 0.0004215806 -0.0000002636 -0.0000774722 0.0000003020 0.0000000580 0.0000145451 0.0033606356 0.0005989229 0.0000216688 0.0038755781 -0.0000205836 0.0028276987
1413394952.35580 -1.325613 0.888930 1.282885 0.193249 -0.766546 0.166355 0.589396 0.0004084792 -0.0000116620 -0.0001052339 0.0000006411 0.0000030191 0.0000274340 0.0033118308 0.0005886198 0.0000288103 0.0039340325 -0.0000196619 0.0028354012
1413394952.45580 -1.359725 0.822400 1.292462 0.196625 -0.788248 0.183417 0.553499 0.0003892797 -0.0000295959 -0.0001316044 0.0000025667 0.0000100286 0.0000448332 0.0032688346 0.0005743648 0.0000348682 0.0039811196 -0.0000183338 0.0028421945
1413394952.55580 -1.395623 0.764038 1.305985 0.210291 -0.801029 0.189796 0.527359 0.0003730921 -0.0000332934 -0.0001496939 0.0000032983 0.0000133850 0.0000604259 0.0032456838 0.0005587675 0.0000396019 0.0040427444 -0.0000183551 0.0028568054
1413394952.65580 -1.440497 0.715053 1.329116 0.233009 -0.800987 0.179429 0.521471 0.0003686591 -0.0000178968 -0.0001568201 0.0000012030 0.0000076357 0.0000670871 0.0032318251 0.0005505049 0.0000447077 0.0041138556 -0.0000155783 0.0028675000
1413394952.75580 -1.491143 0.662234 1.361765 0.248491 -0.788884 0.173859 0.534497 0.0003773701 -0.0000036566 -0.0001491553 0.0000003773 0.0000014615 0.0000593319 0.0032211343 0.0005416676 0.0000473639 0.0042006200 -0.0000190332 0.0028771296
1413394952.85580 -1.542616 0.608174 1.394441 0.252713 -0.763006 0.181499 0.566583 0.0003993476 0.0000037778 -0.0001217278 0.0000003829 -0.0000011392 0.0000374650 0.0032066384 0.0005215911 0.0000579293 0.0042772234 -0.0000151805 0.0028874437
1413394952.95581 -1.596421 0.571887 1.415793 0.249845 -0.730372 0.195430 0.604930 0.0004205348 0.0000072176 -0.0000819032 0.0000004719 -0.0000013934 0.0000162925 0.0031819725 0.0004970821 0.0000661321 0.0043340018 -0.0000059985 0.0028901968
1413394953.05581 -1.628329 0.527036 1.431774 0.245096 -0.704145 0.205984 0.633781 0.0004311291 0.0000087865 -0.0000483561 0.0000005347 -0.0000009721 0.0000057605 0.0031898480 0.0004996996 0.0000750894 0.0044039122 0.0000021772 0.0028961053
1413394953.15581 -1.643740 0.490454 1.443639 0.240888 -0.688019 0.212584 0.650700 0.0004349637 0.0000089863 -0.0000272165 0.0000005499 -0.0000005483 0.0000020455 0.0031975483 0.0004926854 0.0000807488 0.0044438423 0.0000047278 0.0029119912
1413394953.25581 -1.641226 0.466150 1.451646 0.237375 -0.677839 0.215844 0.661512 0.0004363486 0.0000091877 -0.0000136483 0.0000005666 -0.0000002741 0.0000007732 0.0032098136 0.0004862219 0.0000790844 0.0044391154 0.0000045351 0.0029109291
1413394953.35581 -1.601355 0.469451 1.485081 0.232022 -0.665576 0.219301 0.674597 0.0004368703 0.0000091045 0.0000028697 0.0000005695 0.0000000682 0.0000003569 0.0032003712 0.0004569949 0.0000353913 0.0043479727 -0.0000278936 0.0028367452
1413394953.45581 -1.537898 0.487986 1.525322 0.232368 -0.677434 0.215757 0.663730 0.0004367856 0.0000069441 -0.0000111427 0.0000004928 -0.0000001685 0.0000006210 0.0032137060 0.0004626051 0.0000418679 0.0042334837 -0.0000176930 0.0028236796
1413394953.55581 -1.456291 0.513095 1.536150 0.246219 -0.729102 0.193730 0.608485 0.0004223538 0.0000072077 -0.0000790718 0.0000005036 -0.0000013438 0.0000151554 0.0032124594 0.0004536459 0.0000357004 0.0041053499 -0.0000190284 0.0028185107
1413394953.65581 -1.359374 0.550380 1.511220 0.259834 -0.778658 0.168158 0.545803 0.0003844334 0.0000088107 -0.0001423685 0.0000005811 -0.0000032596 0.0000531154 0.0032091121 0.0004418407 0.0000291841 0.0039765889 -0.0000215800 0.0028151687
1413394953.75581 -1.258587 0.586316 1.451652 0.267725 -0.813394 0.148668 0.494582 0.0003421924 0.0000087772 -0.0001803109 0.0000006117 -0.0000046222 0.0000954595 0.0032411007 0.0004489912 0.0000276764 0.0038631047 -0.0000209622 0.0028126391
1413394953.85581 -1.165005 0.612898 1.362345 0.272359 -0.833402 0.135300 0.461471 0.0003111105 0.0000094167 -0.0001980714 0.0000006811 -0.0000059941 0.0001266065 0.0032772882 0.0004530472 0.0000259328 0.0037631284 -0.0000190246 0.0028088153
1413394953.95581 -1.085481 0.623367 1.265429 0.271860 -0.830921 0.135538 0.466146 0.0003152548 0.0000103454 -0.0001961358 0.0000007450 -0.0000064358 0.0001225305 0.0033067663 0.0004518641 0.0000230004 0.0036853397 -0.0000172780 0.0028048468
1413394954.05581 -1.020244 0.615238 1.175732 0.267772 -0.805873 0.148195 0.506858 0.0003519267 0.0000126249 -0.0001733699 0.0000008646 -0.0000062189 0.0000858668 0.0033176912 0.0004404925 0.0000194801 0.0036246066 -0.0000162842 0.0028018762
1413394954.15581 -0.965479 0.594291 1.089817 0.263197 -0.772615 0.162729 0.554359 0.0003890172 0.0000164598 -0.0001369696 0.0000011150 -0.0000057956 0.0000486478 0.0033217737 0.0004230603 0.0000165431 0.0035719986 -0.0000155737 0.0028001360
1413394954.25581 -0.901624 0.574203 1.005861 0.256798 -0.736833 0.178836 0.599292 0.0004165434 0.0000186949 -0.0000928392 0.0000012626 -0.0000041675 0.0000210921 0.0033169311 0.0003990938 0.0000135174 0.0035190983 -0.0000151861 0.0027992750
1413394954.35581 -0.832367 0.553998 0.924576 0.251728 -0.710940 0.190084 0.628542 0.0004290458 0.0000197939 -0.0000594705 0.0000013461 -0.0000027444 0.0000086376 0.0033349211 0.0003862385 0.0000103229 0.0034615792 -0.0000149233 0.0027991748
1413394954.45581 -0.742982 0.542137 0.855619 0.247647 -0.708041 0.197761 0.631062 0.0004310302 0.0000139337 -0.0000542938 0.0000008924 -0.0000017559 0.0000072384 0.0033576078 0.0003740539 0.0000067601 0.0034017180 -0.0000148046 0.0027996423
1413394954.55581 -0.656218 0.526054 0.800620 0.248871 -0.737963 0.196049 0.595852 0.0004186398 0.0000028822 -0.0000909401 0.0000004625 -0.0000006283 0.0000201720 0.0033543630 0.0003422893 0.0000046902 0.0033241435 -0.0000137378 0.0028004725
1413394954.65581 -0.538560 0.528788 0.747359 0.250468 -0.786502 0.186300 0.532891 0.0003807112 -0.0000108206 -0.0001479154 0.0000007561 0.0000042072 0.0000579340 0.0033672629 0.0003214912 0.0000026982 0.0032675803 -0.0000130784 0.0028018659
1413394954.75581 -0.423897 0.533343 0.694378 0.246029 -0.827993 0.176293 0.472037 0.0003310304 -0.0000228697 -0.0001872575 0.0000020408 0.0000129527 0.0001064743 0.0034049348 0.0003108399 -0.0000007962 0.0032191917 -0.0000125765 0.0028041593
1413394954.85581 -0.328314 0.531659 0.639823 0.241233 -0.847527 0.165053 0.443016 0.0003029510 -0.0000241966 -0.0002012736 0.0000024049 0.0000160988 0.0001343323 0.0034448988 0.0003039958 -0.0000047847 0.0031888579 -0.0000120800 0.0028071118
1413394954.95581 -0.260774 0.517355 0.586323 0.243180 -0.833772 0.155446 0.470664 0.0003252346 -0.0000116052 -0.0001918042 0.0000008911 0.0000068524 0.0001136977 0.0034690084 0.0002943793 -0.0000081301 0.0031698612 -0.0000113450 0.0028105318
1413394955.05581 -0.207631 0.494983 0.530695 0.247557 -0.801478 0.159919 0.520360 0.0003664152 0.0000003422 -0.0001630288 0.0000004867 -0.0000001545 0.0000730659 0.0035025460 0.0002944327 -0.0000124404 0.0031638037 -0.0000106172 0.0028149692
1413394955.15581 -0.165862 0.464582 0.475692 0.256593 -0.765183 0.174213 0.564185 0.0003988616 0.0000094615 -0.0001263595 0.0000007085 -0.0000030048 0.0000405241 0.0034729701 0.0002689278 -0.0000074129 0.0031481026 -0.0000065227 0.0028177583
1413394955.25581 -0.124445 0.431352 0.426982 0.270711 -0.731263 0.194358 0.595142 0.0004182836 0.0000161352 -0.0000922815 0.0000011084 -0.0000035697 0.0000208314 0.0034492611 0.0002557247 0.0000037931 0.0031414845 -0.0000008843 0.0028183505
1413394955.35581 -0.093974 0.386473 0.379617 0.284287 -0.723102 0.225287 0.587835 0.0004206611 0.0000035133 -0.0000886949 0.0000005084 -0.0000007501 0.0000191766 0.0033933029 0.0002186974 0.0000076843 0.0031215910 0.0000028535 0.0028210363
1413394955.45581 -0.029726 0.364747 0.342259 0.293098 -0.749887 0.264496 0.530854 0.0003978436 -0.0000357882 -0.0001236461 0.0000037097 0.0000111250 0.0000389355 0.0034008928 0.0002200567 0.0000097538 0.0031240609 0.0000048295 0.0028235784
1413394955.55581 0.034183 0.347498 0.316703 0.305361 -0.783140 0.281347 0.462915 0.0003539225 -0.0000623897 -0.0001625233 0.0000114942 0.0000286757 0.0000752037 0.0033720664 0.0001919168 0.0000150505 0.0031118821 0.0000092957 0.0028254723
1413394955.65581 0.071437 0.339218 0.309380 0.326524 -0.803680 0.269162 0.418369 0.0003167779 -0.0000595132 -0.0001880617 0.0000116865 0.0000353732 0.0001122987 0.0033758257 0.0001852460 0.0000114129 0.0031149801 0.0000111415 0.0028312688
1413394955.75581 0.086686 0.327029 0.318160 0.354920 -0.801630 0.239716 0.417081 0.0003099033 -0.0000326501 -0.0001978926 0.0000039443 0.0000208699 0.0001270603 0.0034021362 0.0001917417 0.0000091355 0.0031219446 0.0000138160 0.0028382962
1413394955.85581 0.075443 0.299887 0.336584 0.371646 -0.783456 0.221252 0.446233 0.0003285847 -0.0000057870 -0.0001911340 0.0000006043 0.0000033647 0.0001118496 0.0033740067 0.0001868193 0.0000233135 0.0031263206 0.0000210482 0.0028414902
1413394955.90581 0.049103 0.283298 0.348506 0.373386 -0.772725 0.219919 0.463805 0.0003418916 0.0000025666 -0.0001830759 0.0000005077 -0.0000013771 0.0000986527 0.0032544259 0.0001666162 0.0000530297 0.0031155606 0.0000266306 0.0028333107
1413394955.95581 0.030597 0.257394 0.357863 0.371279 -0.761687 0.222686 0.482075 0.0003566281 0.0000073240 -0.0001723071 0.0000006399 -0.0000035446 0.0000838464 0.0032404132 0.0001662462 0.0000548116 0.0031129546 0.0000255551 0.0028319393
1413394956.00581 0.016145 0.233952 0.367951 0.366556 -0.749067 0.228714 0.502221 0.0003728669 0.0000102683 -0.0001580156 0.0000007742 -0.0000043587 0.0000675332 0.0032221758 0.0001672047 0.0000592702 0.0031129767 0.0000274567 0.0028320863
1413394956.10581 -0.011419 0.178413 0.395508 0.354325 -0.718404 0.246236 0.545635 0.0004046973 0.0000137467 -0.0001192236 0.0000009688 -0.0000040562 0.0000356577 0.0032229876 0.0001728628 0.0000639495 0.0031198842 0.0000316506 0.0028385405
1413394956.20581 -0.031120 0.121892 0.421042 0.345138 -0.692765 0.269234 0.573123 0.0004230748 0.0000096054 -0.0000851650 0.0000007288 -0.0000019378 0.0000176651 0.0032216748 0.0001736390 0.0000655246 0.0031241290 0.0000331765 0.0028420796
1413394956.30581 -0.040721 0.070438 0.441183 0.345025 -0.675082 0.295188 0.581452 0.0004308217 0.0000010179 -0.0000648143 0.0000005224 -0.0000001566 0.0000102717 0.0032246694 0.0001733425 0.0000665109 0.0031261926 0.0000333593 0.0028443295
1413394956.40581 -0.035244 0.035732 0.457273 0.356342 -0.669096 0.321657 0.567334 0.0004306579 -0.0000114593 -0.0000647245 0.0000008322 0.0000017213 0.0000102577 0.0032220043 0.0001711741 0.0000656264 0.0031289588 0.0000343178 0.0028475275
1413394956.50581 -0.011457 0.019768 0.464775 0.384687 -0.677122 0.332365 0.532029 0.0004201927 -0.0000176334 -0.0000913572 0.0000012727 0.0000038373 0.0000204151 0.0032152313 0.0001676075 0.0000625681 0.0031310112 0.0000347308 0.0028498160
1413394956.60581 0.000654 0.008314 0.454196 0.424352 -0.689618 0.321707 0.490773 0.0003980991 -0.0000114405 -0.0001299782 0.0000008656 0.0000037420 0.0000430294 0.0032013347 0.0001622230 0.0000560207 0.0031309739 0.0000317228 0.0028463478
1413394956.65581 0.007637 0.006012 0.452843 0.444594 -0.698472 0.310525 0.466955 0.0003804234 -0.0000076385 -0.0001514755 0.0000006869 0.0000030517 0.0000609363 0.0031846060 0.0001542066 0.0000493148 0.0031295925 0.0000284599 0.0028407763
1413394956.70581 0.015087 0.003063 0.449506 0.461728 -0.706620 0.299546 0.444710 0.0003616238 -0.0000051174 -0.0001692600 0.0000006088 0.0000024066 0.0000798789 0.0031829628 0.0001557565 0.0000504487 0.0031318287 0.0000291809 0.0028396428
1413394956.75581 0.021052 -0.001337 0.446200 0.475684 -0.713293 0.289786 0.425396 0.0003439345 -0.0000034355 -0.0001826323 0.0000005742 0.0000018364 0.0000976728 0.0031826281 0.0001564993 0.0000508895 0.0031350120 0.0000303290 0.0028402689
1413394956.80581 0.025774 -0.009564 0.445810 0.485853 -0.716408 0.283593 0.412651 0.0003318707 -0.0000021117 -0.0001902827 0.0000005567 0.0000012234 0.0001098236 0.0031823930 0.0001572185 0.0000512885 0.0031384736 0.0000315170 0.0028408297
1413394956.85581 0.029184 -0.023204 0.448971 0.492059 -0.713897 0.282689 0.410265 0.0003297534 -0.0000000220 -0.0001915635 0.0000005458 0.0000000249 0.0001120130 0.0031821599 0.0001577080 0.0000513561 0.0031412391 0.0000320401 0.0028401612
1413394956.90581 0.029617 -0.041501 0.453860 0.493007 -0.707357 0.288141 0.416611 0.0003370901 0.0000011628 -0.0001872566 0.0000005529 -0.0000006336 0.0001047381 0.0031826017 0.0001582742 0.0000516967 0.0031450828 0.0000332771 0.0028407477
1413394956.95581 0.027229 -0.066271 0.457058 0.492424 -0.700027 0.294613 0.425069 0.0003462689 0.0000023551 -0.0001812858 0.0000005670 -0.0000012206 0.0000956082 0.0031828266 0.0001574561 0.0000506249 0.0031467266 0.0000322029 0.0028388394
1413394957.00581 0.026609 -0.088267 0.466955 0.490979 -0.692521 0.301247 0.434285 0.0003557264 0.0000036295 -0.0001744099 0.0000005873 -0.0000017675 0.0000861896 0.0031846332 0.0001570728 0.0000506094 0.0031482328 0.0000323480 0.0028388364
1413394957.05581 0.024064 -0.117208 0.475394 0.486952 -0.683334 0.310292 0.446824 0.0003682100 0.0000044222 -0.0001640536 0.0000006025 -0.0000019572 0.0000737498 0.0031868704 0.0001572346 0.0000509672 0.0031515526 0.0000334137 0.0028396526
1413394957.10581 0.020444 -0.150111 0.481936 0.480470 -0.673229 0.322034 0.460658 0.0003819506 0.0000036524 -0.0001506853 0.0000005732 -0.0000014262 0.0000600801 0.0031894345 0.0001552376 0.0000497308 0.0031496731 0.0000318842 0.0028376370
1413394957.15581 0.013687 -0.202684 0.484861 0.472356 -0.662382 0.335462 0.474969 0.0003956770 0.0000016454 -0.0001345516 0.0000005219 -0.0000005469 0.0000463551 0.0031930364 0.0001513809 0.0000479746 0.0031363220 0.0000272922 0.0028346013
1413394957.20581 0.007448 -0.247758 0.486393 0.463471 -0.650354 0.348685 0.490564 0.0004082524 0.0000004439 -0.0001164015 0.0000004989 -0.0000001161 0.0000337615 0.0032009762 0.0001461242 0.0000454758 0.0031235123 0.0000220929 0.0028300213
1413394957.25581 0.004441 -0.280234 0.494763 0.454452 -0.639416 0.361819 0.503694 0.0004181649 -0.0000021073 -0.0000987655 0.0000005109 0.0000005106 0.0000238872 0.0032104488 0.0001435627 0.0000450891 0.0031235110 0.0000216241 0.0028296378
1413394957.30581 0.002412 -0.311753 0.503639 0.443539 -0.627717 0.376437 0.517242 0.0004270644 -0.0000060292 -0.0000784602 0.0000005862 0.0000011220 0.0000149644 0.0032172739 0.0001417514 0.0000446303 0.0031233278 0.0000212874 0.0028294553
1413394957.35581 0.002016 -0.340220 0.511725 0.431638 -0.616245 0.391296 0.529923 0.0004337259 -0.0000109425 -0.0000574228 0.0000007782 0.0000014647 0.0000081449 0.0032242131 0.0001400608 0.0000441808 0.0031234368 0.0000209633 0.0028292188
1413394957.40581 0.002976 -0.359584 0.522994 0.422950 -0.606639 0.402250 0.539719 0.0004374019 -0.0000138510 -0.0000409134 0.0000009427 0.0000013124 0.0000043676 0.0032305862 0.0001390449 0.0000439391 0.0031242504 0.0000211907 0.0028294573
1413394957.45581 0.005204 -0.373128 0.533278 0.418441 -0.603383 0.408029 0.542539 0.0004384153 -0.0000169014 -0.0000341695 0.0000011588 0.0000013350 0.0000032054 0.0032340883 0.0001384822 0.0000436693 0.0031250739 0.0000214032 0.0028297021
1413394957.50580 0.009238 -0.380677 0.542619 0.419342 -0.607615 0.408596 0.536661 0.0004372977 -0.0000204367 -0.0000392897 0.0000014632 0.0000018557 0.0000040754 0.0032353778 0.0001382259 0.0000432847 0.0031255902 0.0000213611 0.0028297183
1413394957.55580 0.013439 -0.383479 0.550911 0.426709 -0.618424 0.403038 0.522524 0.0004333222 -0.0000230393 -0.0000561916 0.0000017306 0.0000030123 0.0000078362 0.0032342277 0.0001380419 0.0000425295 0.0031255558 0.0000210508 0.0028294909
1413394957.60580 0.019564 -0.379114 0.559463 0.438627 -0.632619 0.392876 0.503039 0.0004254666 -0.0000241872 -0.0000799805 0.0000018800 0.0000045758 0.0000155925 0.0032319632 0.0001382042 0.0000419237 0.0031251051 0.0000205128 0.0028291657
1413394957.65580 0.026199 -0.370658 0.567316 0.453601 -0.645977 0.378946 0.483074 0.0004141768 -0.0000219589 -0.0001049138 0.0000016687 0.0000055938 0.0000271495 0.0032279440 0.0001389784 0.0000415461 0.0031254287 0.0000203728 0.0028290993
